ФИО пассажира,Номер каюты,Тип каюты,Порт назначения
Новикова Алексей,149,3,Владивосток
Новикова Дмитрий,149,1,Владивосток
Петрова Иван,149,1,Владивосток
Петрова Сергей,149,Люкс,Владивосток
Попова Дмитрий,149,1,Владивосток
Попова Екатерина,149,3,Владивосток
Иванов Дмитрий,149,1,Калининград
Кузнецова Алексей,149,3,Калининград
Новикова Екатерина,149,Люкс,Калининград
Петрова Анна,149,Люкс,Калининград
Петрова Ольга,149,2,Калининград
Сидоров Мария,149,2,Калининград
Смирнов Пётр,149,3,Калининград
Смирнов Сергей,149,1,Калининград
Иванов Сергей,149,Люкс,Мурманск
Лебедева Екатерина,149,Люкс,Мурманск
Петрова Алексей,149,2,Мурманск
Смирнов Пётр,149,2,Мурманск
Соколов Наталья,149,3,Мурманск
Иванов Алексей,149,1,Одесса
Иванов Екатерина,149,3,Одесса
Новикова Алексей,149,3,Одесса
Петрова Мария,149,Люкс,Одесса
Сидоров Дмитрий,149,1,Одесса
Лебедева Сергей,149,2,Санкт-Петербург
Новикова Алексей,149,3,Санкт-Петербург
Новикова Ольга,149,2,Санкт-Петербург
Смирнов Анна,149,Люкс,Санкт-Петербург
Иванов Сергей,149,3,Севастополь
Кузнецова Наталья,149,Люкс,Севастополь
Лебедева Екатерина,149,1,Севастополь
Новикова Ольга,149,3,Севастополь
Петрова Иван,149,2,Севастополь
Петрова Ольга,149,Люкс,Севастополь
Попова Екатерина,149,2,Севастополь
Соколов Екатерина,149,1,Севастополь
Соколов Ольга,149,2,Севастополь
Новикова Пётр,150,1,Владивосток
Новикова Сергей,150,2,Владивосток
Козлов Дмитрий,150,1,Калининград
Козлов Наталья,150,Люкс,Калининград
Новикова Пётр,150,3,Калининград
Попова Екатерина,150,2,Калининград
Иванов Пётр,150,3,Мурманск
Кузнецова Алексей,150,Люкс,Мурманск
Новикова Ольга,150,Люкс,Мурманск
Попова Иван,150,Люкс,Мурманск
Попова Сергей,150,1,Мурманск
Соколов Екатерина,150,3,Мурманск
Кузнецова Анна,150,2,Одесса
Лебедева Наталья,150,2,Одесса
Новикова Мария,150,2,Одесса
Сидоров Ольга,150,Люкс,Одесса
Сидоров Сергей,150,Люкс,Одесса
Лебедева Алексей,150,3,Санкт-Петербург
Лебедева Иван,150,2,Санкт-Петербург
Новикова Пётр,150,1,Санкт-Петербург
Петрова Анна,150,Люкс,Санкт-Петербург
Попова Анна,150,Люкс,Санкт-Петербург
Попова Екатерина,150,3,Санкт-Петербург
Попова Сергей,150,3,Санкт-Петербург
Сидоров Иван,150,Люкс,Санкт-Петербург
Иванов Пётр,150,1,Севастополь
Новикова Иван,150,3,Севастополь
Сидоров Иван,150,Люкс,Севастополь
Сидоров Сергей,150,2,Севастополь
Соколов Мария,150,3,Севастополь
Кузнецова Алексей,151,3,Владивосток
Лебедева Екатерина,151,3,Владивосток
Новикова Наталья,151,3,Владивосток
Новикова Ольга,151,3,Владивосток
Петрова Ольга,151,1,Владивосток
Попова Дмитрий,151,Люкс,Владивосток
Сидоров Дмитрий,151,Люкс,Владивосток
Сидоров Ольга,151,Люкс,Владивосток
Смирнов Наталья,151,3,Владивосток
Смирнов Сергей,151,3,Владивосток
Соколов Иван,151,1,Владивосток
Козлов Дмитрий,151,2,Калининград
Петрова Ольга,151,Люкс,Калининград
Сидоров Мария,151,1,Калининград
Смирнов Ольга,151,3,Калининград
Соколов Екатерина,151,3,Калининград
Иванов Иван,151,2,Мурманск
Кузнецова Екатерина,151,1,Мурманск
Лебедева Иван,151,Люкс,Мурманск
Петрова Мария,151,1,Мурманск
Кузнецова Сергей,151,2,Одесса
Лебедева Екатерина,151,3,Одесса
Петрова Ольга,151,1,Одесса
Попова Сергей,151,3,Одесса
Смирнов Анна,151,2,Одесса
Смирнов Ольга,151,Люкс,Одесса
Соколов Наталья,151,1,Одесса
