ФИО пассажира,Номер каюты,Тип каюты,Порт назначения
Попова Алексей,387,3,Одесса
Смирнов Сергей,387,3,Одесса
Новикова Наталья,387,2,Санкт-Петербург
Козлов Екатерина,387,1,Севастополь
Новикова Наталья,387,Люкс,Севастополь
Попова Пётр,387,1,Севастополь
Смирнов Пётр,387,2,Севастополь
Лебедева Алексей,388,2,Владивосток
Смирнов Ольга,388,Люкс,Владивосток
Соколов Иван,388,Люкс,Владивосток
Козлов Сергей,388,Люкс,Калининград
Лебедева Дмитрий,388,3,Калининград
Лебедева Пётр,388,3,Калининград
Сидоров Анна,388,3,Калининград
Лебедева Наталья,388,3,Мурманск
Иванов Алексей,388,1,Одесса
Попова Анна,388,Люкс,Одесса
Попова Пётр,388,3,Одесса
Кузнецова Алексей,388,Люкс,Санкт-Петербург
Лебедева Пётр,388,1,Санкт-Петербург
Соколов Наталья,388,3,Санкт-Петербург
Иванов Алексей,388,Люкс,Севастополь
Иванов Пётр,388,Люкс,Севастополь
Лебедева Дмитрий,388,Люкс,Севастополь
Петрова Анна,388,Люкс,Севастополь
Петрова Сергей,388,2,Севастополь
Сидоров Екатерина,388,Люкс,Севастополь
Петрова Пётр,389,2,Владивосток
Соколов Алексей,389,2,Владивосток
Лебедева Мария,389,1,Калининград
Соколов Наталья,389,3,Калининград
Сидоров Екатерина,389,1,Мурманск
Кузнецова Иван,389,3,Одесса
Попова Дмитрий,389,2,Одесса
Сидоров Мария,389,1,Одесса
Смирнов Дмитрий,389,1,Одесса
Смирнов Сергей,389,Люкс,Санкт-Петербург
Соколов Алексей,389,Люкс,Санкт-Петербург
Соколов Ольга,389,Люкс,Санкт-Петербург
Иванов Анна,389,2,Севастополь
Кузнецова Пётр,389,Люкс,Севастополь
Новикова Ольга,389,1,Севастополь
Смирнов Пётр,389,Люкс,Севастополь
Кузнецова Екатерина,390,3,Калининград
Лебедева Ольга,390,Люкс,Калининград
Попова Ольга,390,Люкс,Калининград
Сидоров Дмитрий,390,1,Калининград
Козлов Алексей,390,2,Мурманск
Козлов Сергей,390,2,Мурманск
Смирнов Алексей,390,2,Мурманск
Кузнецова Дмитрий,390,2,Одесса
Сидоров Ольга,390,3,Одесса
Соколов Алексей,390,Люкс,Одесса
Иванов Сергей,390,Люкс,Санкт-Петербург
Лебедева Иван,390,Люкс,Санкт-Петербург
Лебедева Пётр,390,2,Санкт-Петербург
Петрова Дмитрий,390,Люкс,Санкт-Петербург
Новикова Алексей,390,2,Севастополь
Сидоров Екатерина,390,1,Севастополь
Лебедева Анна,391,2,Владивосток
Новикова Дмитрий,391,1,Владивосток
Попова Мария,391,Люкс,Владивосток
Попова Наталья,391,1,Владивосток
Сидоров Дмитрий,391,2,Владивосток
Смирнов Екатерина,391,Люкс,Владивосток
Соколов Мария,391,3,Владивосток
Новикова Ольга,391,Люкс,Калининград
Петрова Мария,391,3,Калининград
Петрова Наталья,391,1,Калининград
Петрова Ольга,391,3,Калининград
Попова Пётр,391,1,Калининград
Сидоров Ольга,391,Люкс,Калининград
Смирнов Наталья,391,3,Калининград
Козлов Дмитрий,391,Люкс,Мурманск
Козлов Сергей,391,2,Мурманск
Смирнов Алексей,391,2,Мурманск
Иванов Наталья,391,2,Одесса
Козлов Пётр,391,3,Одесса
Попова Екатерина,391,3,Одесса
Попова Наталья,391,3,Одесса
Соколов Екатерина,391,1,Одесса
Соколов Иван,391,3,Одесса
Кузнецова Иван,391,3,Санкт-Петербург
Лебедева Ольга,391,1,Санкт-Петербург
Петрова Мария,391,3,Санкт-Петербург
Соколов Пётр,391,2,Санкт-Петербург
Иванов Анна,391,3,Севастополь
Иванов Сергей,391,1,Севастополь
Петрова Алексей,391,Люкс,Севастополь
Петрова Наталья,391,2,Севастополь
Попова Иван,391,Люкс,Севастополь
