ФИО пассажира,Номер каюты,Тип каюты,Порт назначения
Соколов Дмитрий,377,2,Калининград
Петрова Дмитрий,377,3,Мурманск
Соколов Пётр,377,2,Мурманск
Соколов Екатерина,377,1,Одесса
Кузнецова Наталья,377,Люкс,Санкт-Петербург
Новикова Сергей,377,1,Санкт-Петербург
Козлов Пётр,377,2,Севастополь
Попова Сергей,377,1,Севастополь
Смирнов Ольга,377,2,Севастополь
Соколов Дмитрий,377,2,Севастополь
Соколов Дмитрий,378,3,Калининград
Кузнецова Ольга,378,1,Мурманск
Иванов Алексей,378,2,Одесса
Попова Анна,378,1,Одесса
Смирнов Сергей,378,3,Одесса
Козлов Иван,378,2,Санкт-Петербург
Лебедева Мария,378,3,Санкт-Петербург
Петрова Ольга,378,Люкс,Санкт-Петербург
Соколов Дмитрий,378,Люкс,Санкт-Петербург
Петрова Екатерина,378,1,Севастополь
Попова Ольга,378,1,Севастополь
Соколов Дмитрий,378,3,Севастополь
Сидоров Наталья,379,1,Калининград
Новикова Ольга,379,3,Мурманск
Новикова Анна,379,1,Одесса
Смирнов Наталья,379,3,Одесса
Соколов Ольга,379,2,Одесса
Соколов Сергей,379,2,Севастополь
Лебедева Пётр,380,1,Владивосток
Попова Екатерина,380,3,Владивосток
Сидоров Ольга,380,2,Владивосток
Соколов Наталья,380,1,Владивосток
Попова Наталья,380,2,Калининград
Сидоров Наталья,380,2,Калининград
Козлов Алексей,380,3,Мурманск
Сидоров Дмитрий,380,2,Мурманск
Сидоров Сергей,380,2,Мурманск
Новикова Наталья,380,1,Одесса
Новикова Сергей,380,1,Одесса
Смирнов Иван,380,1,Санкт-Петербург
Кузнецова Анна,380,Люкс,Севастополь
Новикова Алексей,380,Люкс,Севастополь
Иванов Наталья,381,2,Владивосток
Козлов Анна,381,2,Владивосток
Сидоров Пётр,381,Люкс,Владивосток
Новикова Иван,381,Люкс,Калининград
Смирнов Анна,381,Люкс,Калининград
Новикова Пётр,381,3,Мурманск
Попова Екатерина,381,1,Мурманск
Смирнов Сергей,381,2,Одесса
Иванов Мария,381,1,Санкт-Петербург
Козлов Анна,381,2,Санкт-Петербург
Петрова Пётр,381,1,Санкт-Петербург
Новикова Пётр,382,2,Владивосток
Сидоров Дмитрий,382,3,Владивосток
Новикова Наталья,382,Люкс,Калининград
Новикова Ольга,382,Люкс,Калининград
Сидоров Дмитрий,382,2,Калининград
Новикова Ольга,382,3,Мурманск
Попова Дмитрий,382,3,Мурманск
Новикова Наталья,382,Люкс,Одесса
Кузнецова Екатерина,382,3,Санкт-Петербург
Иванов Екатерина,382,1,Севастополь
Козлов Иван,382,3,Севастополь
Соколов Анна,382,1,Севастополь
Козлов Сергей,383,1,Владивосток
Петрова Екатерина,383,1,Владивосток
Петрова Мария,383,3,Владивосток
Соколов Анна,383,Люкс,Владивосток
Соколов Наталья,383,2,Владивосток
Смирнов Пётр,383,2,Одесса
Иванов Мария,383,1,Санкт-Петербург
Кузнецова Анна,383,1,Санкт-Петербург
Петрова Дмитрий,383,1,Санкт-Петербург
Попова Анна,383,Люкс,Санкт-Петербург
Сидоров Сергей,383,Люкс,Санкт-Петербург
Козлов Анна,384,3,Владивосток
Попова Иван,384,1,Владивосток
Смирнов Алексей,384,Люкс,Владивосток
Лебедева Алексей,384,1,Калининград
Петрова Анна,384,Люкс,Калининград
Попова Дмитрий,384,2,Калининград
Кузнецова Дмитрий,384,1,Одесса
Новикова Мария,384,2,Одесса
Петрова Иван,384,1,Одесса
Петрова Сергей,384,2,Одесса
Попова Алексей,384,Люкс,Одесса
Сидоров Анна,384,2,Санкт-Петербург
Иванов Наталья,384,3,Севастополь
Козлов Иван,384,Люкс,Севастополь
Лебедева Екатерина,384,Люкс,Севастополь
Соколов Екатерина,384,Люкс,Севастополь
Кузнецова Сергей,385,Люкс,Владивосток
Лебедева Наталья,385,2,Владивосток
