ФИО пассажира,Номер каюты,Тип каюты,Порт назначения
Кузнецова Мария,389,Люкс,Владивосток
Лебедева Ольга,389,1,Владивосток
Новикова Дмитрий,389,Люкс,Владивосток
Новикова Сергей,389,Люкс,Владивосток
Петрова Пётр,389,2,Владивосток
Сидоров Пётр,389,1,Владивосток
Сидоров Сергей,389,Люкс,Владивосток
Смирнов Мария,389,3,Владивосток
Соколов Алексей,389,2,Владивосток
Лебедева Мария,389,1,Калининград
Новикова Анна,389,3,Калининград
Смирнов Дмитрий,389,Люкс,Калининград
Смирнов Сергей,389,2,Калининград
Соколов Наталья,389,3,Калининград
Соколов Ольга,389,Люкс,Калининград
Иванов Мария,389,Люкс,Мурманск
Козлов Наталья,389,Люкс,Мурманск
Лебедева Анна,389,2,Мурманск
Сидоров Екатерина,389,1,Мурманск
Сидоров Пётр,389,Люкс,Мурманск
Иванов Екатерина,389,1,Одесса
Кузнецова Иван,389,3,Одесса
Лебедева Пётр,389,3,Одесса
Петрова Мария,389,2,Одесса
Петрова Пётр,389,3,Одесса
Попова Дмитрий,389,2,Одесса
Сидоров Мария,389,1,Одесса
Смирнов Анна,389,3,Одесса
Смирнов Дмитрий,389,1,Одесса
Иванов Мария,389,3,Санкт-Петербург
Иванов Наталья,389,3,Санкт-Петербург
Лебедева Мария,389,1,Санкт-Петербург
Лебедева Сергей,389,2,Санкт-Петербург
Смирнов Сергей,389,Люкс,Санкт-Петербург
Соколов Алексей,389,Люкс,Санкт-Петербург
Соколов Анна,389,3,Санкт-Петербург
Соколов Иван,389,2,Санкт-Петербург
Соколов Ольга,389,Люкс,Санкт-Петербург
Иванов Анна,389,2,Севастополь
Козлов Анна,389,2,Севастополь
Кузнецова Пётр,389,Люкс,Севастополь
Новикова Алексей,389,1,Севастополь
Новикова Ольга,389,1,Севастополь
Новикова Пётр,389,1,Севастополь
Попова Дмитрий,389,2,Севастополь
Смирнов Екатерина,389,3,Севастополь
Смирнов Пётр,389,Люкс,Севастополь
Козлов Сергей,390,2,Владивосток
Кузнецова Дмитрий,390,3,Владивосток
Новикова Пётр,390,2,Владивосток
Попова Пётр,390,3,Владивосток
Смирнов Дмитрий,390,1,Владивосток
Козлов Алексей,390,2,Калининград
Козлов Иван,390,2,Калининград
Кузнецова Екатерина,390,3,Калининград
Кузнецова Наталья,390,2,Калининград
Лебедева Екатерина,390,1,Калининград
Лебедева Ольга,390,Люкс,Калининград
Лебедева Сергей,390,3,Калининград
Петрова Дмитрий,390,2,Калининград
Попова Ольга,390,Люкс,Калининград
Сидоров Дмитрий,390,1,Калининград
Козлов Алексей,390,2,Мурманск
Козлов Сергей,390,2,Мурманск
Кузнецова Иван,390,3,Мурманск
Лебедева Дмитрий,390,1,Мурманск
Лебедева Пётр,390,Люкс,Мурманск
Новикова Екатерина,390,2,Мурманск
Петрова Наталья,390,3,Мурманск
Смирнов Алексей,390,2,Мурманск
Иванов Иван,390,Люкс,Одесса
Козлов Екатерина,390,2,Одесса
Козлов Наталья,390,3,Одесса
Кузнецова Дмитрий,390,2,Одесса
Лебедева Наталья,390,Люкс,Одесса
Петрова Сергей,390,1,Одесса
Попова Пётр,390,3,Одесса
Сидоров Ольга,390,3,Одесса
Смирнов Мария,390,1,Одесса
Смирнов Сергей,390,1,Одесса
Соколов Алексей,390,Люкс,Одесса
Иванов Анна,390,2,Санкт-Петербург
Иванов Сергей,390,Люкс,Санкт-Петербург
Кузнецова Мария,390,2,Санкт-Петербург
Кузнецова Ольга,390,1,Санкт-Петербург
Кузнецова Сергей,390,3,Санкт-Петербург
Лебедева Иван,390,Люкс,Санкт-Петербург
Лебедева Пётр,390,2,Санкт-Петербург
Петрова Дмитрий,390,Люкс,Санкт-Петербург
Попова Алексей,390,3,Санкт-Петербург
Иванов Анна,390,Люкс,Севастополь
Козлов Дмитрий,390,3,Севастополь
Лебедева Мария,390,1,Севастополь
Новикова Алексей,390,2,Севастополь
